ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
94065,3,2023,Gas- Residential,N,"4,198","250,251",60
94066,1,2023,Gas- Residential,N,"11,426","746,032",65
94066,2,2023,Gas- Residential,N,"11,421","751,011",66
94066,3,2023,Gas- Residential,N,"11,437","719,208",63
94070,1,2023,Gas- Residential,N,"11,179","917,194",82
94070,2,2023,Gas- Residential,N,"11,177","891,141",80
94070,3,2023,Gas- Residential,N,"11,178","7,851,673",702
94080,1,2023,Gas- Residential,N,"17,623","993,111",56
94080,2,2023,Gas- Residential,N,"17,627","985,131",56
94080,3,2023,Gas- Residential,N,"17,634","954,933",54
94085,1,2023,Gas- Residential,N,"6,287","330,374",53
94085,2,2023,Gas- Residential,N,"6,293","319,257",51
94085,3,2023,Gas- Residential,N,"6,283","298,519",48
94086,1,2023,Gas- Residential,N,"12,356","811,507",66
94086,2,2023,Gas- Residential,N,"12,380","783,026",63
94086,3,2023,Gas- Residential,N,"12,396","730,388",59
94087,1,2023,Gas- Residential,N,"17,050","1,364,727",80
94087,2,2023,Gas- Residential,N,"17,087","1,322,479",77
94087,3,2023,Gas- Residential,N,"17,081","1,188,998",70
94089,1,2023,Gas- Residential,N,"3,428","330,288",96
94089,2,2023,Gas- Residential,N,"3,428","329,292",96
94089,3,2023,Gas- Residential,N,"3,436","300,073",87
94102,1,2023,Gas- Residential,N,"5,170","396,097",77
94102,2,2023,Gas- Residential,N,"5,172","372,701",72
94102,3,2023,Gas- Residential,N,"5,172","408,716",79
94103,1,2023,Gas- Residential,N,"5,751","338,591",59
94103,2,2023,Gas- Residential,N,"5,767","323,359",56
94103,3,2023,Gas- Residential,N,"5,770","340,670",59
94104,1,2023,Gas- Residential,Y,0,0,
94104,2,2023,Gas- Residential,Y,0,0,
94104,3,2023,Gas- Residential,Y,0,0,
94105,1,2023,Gas- Residential,Y,200,"130,012",650
94105,2,2023,Gas- Residential,Y,201,"116,450",579
94105,3,2023,Gas- Residential,Y,200,"132,242",661
94107,1,2023,Gas- Residential,Y,"5,599","443,609",79
94107,2,2023,Gas- Residential,Y,"5,605","415,071",74
94107,3,2023,Gas- Residential,Y,"5,606","427,606",76
94108,1,2023,Gas- Residential,Y,"3,657","276,386",76
94108,2,2023,Gas- Residential,Y,"3,653","255,443",70
94108,3,2023,Gas- Residential,Y,"3,643","283,055",78
94109,1,2023,Gas- Residential,N,"18,930","1,283,487",68
94109,2,2023,Gas- Residential,N,"18,952","1,208,357",64
94109,3,2023,Gas- Residential,N,"18,948","1,312,268",69
94110,1,2023,Gas- Residential,N,"21,885","1,033,846",47
94110,2,2023,Gas- Residential,N,"21,910","989,108",45
94110,3,2023,Gas- Residential,N,"21,912","984,519",45
94111,1,2023,Gas- Residential,Y,0,0,
94111,2,2023,Gas- Residential,Y,0,0,
94111,3,2023,Gas- Residential,Y,0,0,
94112,1,2023,Gas- Residential,N,"18,229","998,757",55
94112,2,2023,Gas- Residential,N,"18,239","936,875",51
94112,3,2023,Gas- Residential,N,"18,227","915,044",50
94114,1,2023,Gas- Residential,N,"14,211","811,274",57
94114,2,2023,Gas- Residential,N,"14,211","773,318",54
94114,3,2023,Gas- Residential,N,"14,206","778,558",55
94115,1,2023,Gas- Residential,N,"10,689","809,915",76
94115,2,2023,Gas- Residential,N,"10,699","769,853",72
94115,3,2023,Gas- Residential,N,"10,699","810,122",76
94116,1,2023,Gas- Residential,N,"13,180","876,033",66
94116,2,2023,Gas- Residential,N,"13,193","808,163",61
94116,3,2023,Gas- Residential,N,"13,185","777,368",59
94117,1,2023,Gas- Residential,N,"15,637","840,504",54
94117,2,2023,Gas- Residential,N,"15,636","816,840",52
94117,3,2023,Gas- Residential,N,"15,614","819,775",53
94118,1,2023,Gas- Residential,N,"14,427","885,821",61
94118,2,2023,Gas- Residential,N,"14,447","842,532",58
94118,3,2023,Gas- Residential,N,"14,462","834,318",58
94121,1,2023,Gas- Residential,N,"14,917","827,841",55
94121,2,2023,Gas- Residential,N,"14,913","787,625",53
94121,3,2023,Gas- Residential,N,"14,913","769,438",52
94122,1,2023,Gas- Residential,N,"18,591","1,023,489",55
94122,2,2023,Gas- Residential,N,"18,631","981,658",53
94122,3,2023,Gas- Residential,N,"18,623","932,388",50
94123,1,2023,Gas- Residential,N,"11,684","755,879",65
94123,2,2023,Gas- Residential,N,"11,666","724,480",62
94123,3,2023,Gas- Residential,N,"11,646","731,118",63
94124,1,2023,Gas- Residential,N,"7,921","448,671",57
94124,2,2023,Gas- Residential,N,"7,925","408,297",52
94124,3,2023,Gas- Residential,N,"7,933","413,396",52
94127,1,2023,Gas- Residential,N,"6,700","563,245",84
94127,2,2023,Gas- Residential,N,"6,703","524,435",78
94127,3,2023,Gas- Residential,N,"6,693","525,875",79
94129,1,2023,Gas- Residential,N,669,"85,844",128
94129,2,2023,Gas- Residential,N,671,"83,653",125
94129,3,2023,Gas- Residential,N,669,"83,520",125
94130,1,2023,Gas- Residential,Y,0,0,
94130,2,2023,Gas- Residential,Y,0,0,
94130,3,2023,Gas- Residential,Y,0,0,
94131,1,2023,Gas- Residential,N,"10,137","642,064",63
94131,2,2023,Gas- Residential,N,"10,149","604,518",60
94131,3,2023,Gas- Residential,N,"10,144","610,753",60
94132,1,2023,Gas- Residential,N,"5,841","522,642",89
94132,2,2023,Gas- Residential,N,"5,856","508,257",87
94132,3,2023,Gas- Residential,N,"5,874","520,384",89
94133,1,2023,Gas- Residential,N,"7,458","426,299",57
94133,2,2023,Gas- Residential,N,"7,454","397,671",53
94133,3,2023,Gas- Residential,N,"7,443","415,366",56
94134,1,2023,Gas- Residential,N,"8,757","444,028",51
94134,2,2023,Gas- Residential,N,"8,777","415,876",47
94134,3,2023,Gas- Residential,N,"8,786","416,599",47
94158,1,2023,Gas- Residential,Y,0,0,
94158,2,2023,Gas- Residential,Y,0,0,
94158,3,2023,Gas- Residential,Y,0,0,
94303,1,2023,Gas- Residential,N,"5,639","355,724",63
94303,2,2023,Gas- Residential,N,"5,645","331,707",59
94303,3,2023,Gas- Residential,N,"5,652","325,460",58
94304,1,2023,Gas- Residential,Y,0,0,
94304,2,2023,Gas- Residential,Y,0,0,
94304,3,2023,Gas- Residential,Y,0,0,
94305,1,2023,Gas- Residential,Y,845,"160,859",190
94305,2,2023,Gas- Residential,Y,847,"154,197",182
94305,3,2023,Gas- Residential,Y,847,"147,463",174
94306,1,2023,Gas- Residential,Y,0,0,
94306,2,2023,Gas- Residential,Y,0,0,
94306,3,2023,Gas- Residential,Y,0,0,
94401,1,2023,Gas- Residential,N,"8,801","530,488",60
94401,2,2023,Gas- Residential,N,"8,819","518,965",59
94401,3,2023,Gas- Residential,N,"8,811","492,229",56
94402,1,2023,Gas- Residential,N,"8,609","791,905",92
94402,2,2023,Gas- Residential,N,"8,609","785,539",91
94402,3,2023,Gas- Residential,N,"8,608","736,384",86
94403,1,2023,Gas- Residential,N,"13,164","924,703",70
94403,2,2023,Gas- Residential,N,"13,172","910,381",69
94403,3,2023,Gas- Residential,N,"13,164","858,345",65
94404,1,2023,Gas- Residential,N,"9,807","746,162",76
94404,2,2023,Gas- Residential,N,"9,820","732,646",75
94404,3,2023,Gas- Residential,N,"9,823","686,114",70
94501,1,2023,Gas- Residential,N,"19,190","1,288,424",67
94501,2,2023,Gas- Residential,N,"19,183","1,246,570",65
94501,3,2023,Gas- Residential,N,"19,197","1,196,184",62
94502,1,2023,Gas- Residential,N,"5,019","345,575",69
94502,2,2023,Gas- Residential,N,"5,021","339,156",68
94502,3,2023,Gas- Residential,N,"5,032","308,145",61
94503,1,2023,Gas- Residential,N,"5,705","419,479",74
94503,2,2023,Gas- Residential,N,"5,713","385,114",67
94503,3,2023,Gas- Residential,N,"5,709","366,014",64
94505,1,2023,Gas- Residential,N,"5,594","515,638",92
94505,2,2023,Gas- Residential,N,"5,588","461,285",83
94505,3,2023,Gas- Residential,N,"5,590","396,318",71
94506,1,2023,Gas- Residential,N,"8,356","1,035,071",124
94506,2,2023,Gas- Residential,N,"8,361","989,110",118
94506,3,2023,Gas- Residential,N,"8,355","903,359",108
94507,1,2023,Gas- Residential,N,"5,376","846,351",157
94507,2,2023,Gas- Residential,N,"5,384","812,174",151
94507,3,2023,Gas- Residential,N,"5,382","737,038",137
94508,1,2023,Gas- Residential,N,750,"73,915",99
94508,2,2023,Gas- Residential,N,750,"69,694",93
94508,3,2023,Gas- Residential,N,748,"71,687",96
94509,1,2023,Gas- Residential,N,"21,008","1,475,198",70
94509,2,2023,Gas- Residential,N,"20,985","1,335,788",64
94509,3,2023,Gas- Residential,N,"21,008","1,204,311",57
94510,1,2023,Gas- Residential,N,"10,225","747,341",73
94510,2,2023,Gas- Residential,N,"10,225","676,303",66
94510,3,2023,Gas- Residential,N,"10,226","633,551",62
94511,1,2023,Gas- Residential,N,158,"12,323",78
94511,2,2023,Gas- Residential,N,160,"10,713",67
94511,3,2023,Gas- Residential,N,167,"10,097",60
94513,1,2023,Gas- Residential,N,"21,228","1,782,664",84
94513,2,2023,Gas- Residential,N,"21,257","1,595,624",75
94513,3,2023,Gas- Residential,N,"21,262","1,359,443",64
94514,1,2023,Gas- Residential,N,573,"39,789",69
94514,2,2023,Gas- Residential,N,571,"36,547",64
94514,3,2023,Gas- Residential,N,571,"31,508",55
94515,1,2023,Gas- Residential,N,"1,642","144,374",88
94515,2,2023,Gas- Residential,N,"1,640","141,643",86
94515,3,2023,Gas- Residential,N,"1,644","136,832",83
94517,1,2023,Gas- Residential,N,"4,042","404,571",100
94517,2,2023,Gas- Residential,N,"4,046","381,427",94
94517,3,2023,Gas- Residential,N,"4,044","350,036",87
94518,1,2023,Gas- Residential,N,"9,535","706,248",74
94518,2,2023,Gas- Residential,N,"9,537","666,471",70
94518,3,2023,Gas- Residential,N,"9,522","584,830",61
94519,1,2023,Gas- Residential,N,"6,581","469,071",71
94519,2,2023,Gas- Residential,N,"6,590","441,390",67
94519,3,2023,Gas- Residential,N,"6,588","387,299",59
94520,1,2023,Gas- Residential,N,"10,599","607,677",57
94520,2,2023,Gas- Residential,N,"10,595","563,980",53
94520,3,2023,Gas- Residential,N,"10,603","521,082",49
94521,1,2023,Gas- Residential,N,"15,237","1,133,482",74
94521,2,2023,Gas- Residential,N,"15,234","1,052,471",69
94521,3,2023,Gas- Residential,N,"15,226","954,291",63
94523,1,2023,Gas- Residential,N,"11,646","914,506",79
94523,2,2023,Gas- Residential,N,"11,656","860,835",74
94523,3,2023,Gas- Residential,N,"11,655","817,083",70
94525,1,2023,Gas- Residential,Y,"1,502","105,034",70
94525,2,2023,Gas- Residential,Y,"1,501","94,733",63
94525,3,2023,Gas- Residential,Y,"1,500","89,368",60
94526,1,2023,Gas- Residential,N,"11,856","1,275,679",108
94526,2,2023,Gas- Residential,N,"11,850","1,239,590",105
94526,3,2023,Gas- Residential,N,"11,843","1,112,515",94
94528,1,2023,Gas- Residential,N,378,"72,531",192
94528,2,2023,Gas- Residential,N,376,"66,934",178
94528,3,2023,Gas- Residential,N,377,"64,784",172
94530,1,2023,Gas- Residential,N,"9,687","631,103",65
94530,2,2023,Gas- Residential,N,"9,684","578,890",60
94530,3,2023,Gas- Residential,N,"9,686","596,020",62
94531,1,2023,Gas- Residential,N,"13,949","1,097,467",79
94531,2,2023,Gas- Residential,N,"13,969","967,607",69
94531,3,2023,Gas- Residential,N,"13,982","853,878",61
94533,1,2023,Gas- Residential,Y,"23,985","1,761,513",73
94533,2,2023,Gas- Residential,Y,"23,966","1,593,428",66
94533,3,2023,Gas- Residential,Y,"23,924","1,521,198",64
94534,1,2023,Gas- Residential,N,"13,144","1,056,969",80
94534,2,2023,Gas- Residential,N,"13,142","959,575",73
94534,3,2023,Gas- Residential,N,"13,164","896,857",68
94535,1,2023,Gas- Residential,Y,0,0,
94535,2,2023,Gas- Residential,Y,0,0,
94535,3,2023,Gas- Residential,Y,0,0,
94536,1,2023,Gas- Residential,N,"21,247","1,338,143",63
94536,2,2023,Gas- Residential,N,"21,247","1,325,960",62
94536,3,2023,Gas- Residential,N,"21,229","1,204,448",57
94538,1,2023,Gas- Residential,N,"16,138","982,541",61
94538,2,2023,Gas- Residential,N,"16,176","948,869",59
94538,3,2023,Gas- Residential,N,"16,208","885,156",55
94539,1,2023,Gas- Residential,N,"16,492","1,296,227",79
94539,2,2023,Gas- Residential,N,"16,507","1,257,450",76
94539,3,2023,Gas- Residential,N,"16,522","1,135,193",69
94541,1,2023,Gas- Residential,N,"19,168","1,065,453",56
94541,2,2023,Gas- Residential,N,"19,157","1,012,790",53
94541,3,2023,Gas- Residential,N,"19,170","982,643",51
94542,1,2023,Gas- Residential,N,"4,242","376,046",89
94542,2,2023,Gas- Residential,N,"4,237","349,560",83
94542,3,2023,Gas- Residential,N,"4,235","357,438",84
94544,1,2023,Gas- Residential,N,"20,170","1,126,339",56
94544,2,2023,Gas- Residential,N,"20,165","1,093,316",54
94544,3,2023,Gas- Residential,N,"20,155","1,051,475",52
94545,1,2023,Gas- Residential,N,"8,957","524,251",59
94545,2,2023,Gas- Residential,N,"8,952","519,721",58
94545,3,2023,Gas- Residential,N,"8,953","470,251",53
94546,1,2023,Gas- Residential,N,"15,424","1,021,467",66
94546,2,2023,Gas- Residential,N,"15,428","996,007",65
94546,3,2023,Gas- Residential,N,"15,411","944,984",61
94547,1,2023,Gas- Residential,N,"8,272","584,041",71
94547,2,2023,Gas- Residential,N,"8,268","540,044",65
94547,3,2023,Gas- Residential,N,"8,270","513,073",62
94548,1,2023,Gas- Residential,Y,0,0,
94548,2,2023,Gas- Residential,Y,0,0,
94548,3,2023,Gas- Residential,Y,0,0,
94549,1,2023,Gas- Residential,N,"9,962","1,187,528",119
94549,2,2023,Gas- Residential,N,"9,964","1,116,463",112
94549,3,2023,Gas- Residential,N,"9,975","1,026,915",103
94550,1,2023,Gas- Residential,N,"16,809","1,403,835",84
94550,2,2023,Gas- Residential,N,"16,819","1,364,571",81
94550,3,2023,Gas- Residential,N,"16,805","1,177,805",70
94551,1,2023,Gas- Residential,N,"13,026","876,120",67
94551,2,2023,Gas- Residential,N,"13,028","856,416",66
94551,3,2023,Gas- Residential,N,"13,026","744,357",57
94552,1,2023,Gas- Residential,N,"4,622","376,029",81
94552,2,2023,Gas- Residential,N,"4,619","349,738",76
94552,3,2023,Gas- Residential,N,"4,616","346,818",75
94553,1,2023,Gas- Residential,N,"17,589","1,259,012",72
94553,2,2023,Gas- Residential,N,"17,592","1,182,801",67
94553,3,2023,Gas- Residential,N,"17,584","1,064,772",61
94555,1,2023,Gas- Residential,N,"11,602","675,726",58
94555,2,2023,Gas- Residential,N,"11,606","674,217",58
94555,3,2023,Gas- Residential,N,"11,610","601,860",52
94556,1,2023,Gas- Residential,N,"5,560","632,969",114
94556,2,2023,Gas- Residential,N,"5,562","611,566",110
94556,3,2023,Gas- Residential,N,"5,568","560,200",101
94558,1,2023,Gas- Residential,N,"20,430","1,616,547",79
94558,2,2023,Gas- Residential,N,"20,441","1,523,842",75
94558,3,2023,Gas- Residential,N,"20,425","1,486,462",73
94559,1,2023,Gas- Residential,N,"9,792","624,673",64
94559,2,2023,Gas- Residential,N,"9,781","580,715",59
94559,3,2023,Gas- Residential,N,"9,767","563,815",58
94560,1,2023,Gas- Residential,N,"14,827","861,815",58
94560,2,2023,Gas- Residential,N,"14,837","848,229",57
94560,3,2023,Gas- Residential,N,"14,846","772,768",52
94561,1,2023,Gas- Residential,Y,"13,334","1,037,925",78
94561,2,2023,Gas- Residential,Y,"13,355","919,594",69
94561,3,2023,Gas- Residential,Y,"13,375","788,491",59
94563,1,2023,Gas- Residential,N,"6,785","919,065",135
94563,2,2023,Gas- Residential,N,"6,784","862,839",127
94563,3,2023,Gas- Residential,N,"6,790","839,312",124
94564,1,2023,Gas- Residential,N,"6,389","447,631",70
94564,2,2023,Gas- Residential,N,"6,391","421,060",66
94564,3,2023,Gas- Residential,N,"6,387","404,685",63
94565,1,2023,Gas- Residential,N,"28,029","1,853,859",66
94565,2,2023,Gas- Residential,N,"28,028","1,687,959",60
94565,3,2023,Gas- Residential,N,"28,014","1,550,101",55
94566,1,2023,Gas- Residential,N,"14,147","1,287,188",91
94566,2,2023,Gas- Residential,N,"14,137","1,259,745",89
94566,3,2023,Gas- Residential,N,"14,128","1,089,897",77
94568,1,2023,Gas- Residential,N,"21,917","1,433,486",65
94568,2,2023,Gas- Residential,N,"21,951","1,391,189",63
94568,3,2023,Gas- Residential,N,"21,963","1,255,897",57
94569,1,2023,Gas- Residential,Y,0,0,
94569,2,2023,Gas- Residential,Y,0,0,
94569,3,2023,Gas- Residential,Y,0,0,
94571,1,2023,Gas- Residential,N,"5,242","379,267",72
94571,2,2023,Gas- Residential,N,"5,250","330,293",63
94571,3,2023,Gas- Residential,N,"5,257","293,266",56
94572,1,2023,Gas- Residential,N,"2,938","188,390",64
94572,2,2023,Gas- Residential,N,"2,934","173,284",59
94572,3,2023,Gas- Residential,N,"2,938","168,584",57
94574,1,2023,Gas- Residential,N,"2,887","248,306",86
94574,2,2023,Gas- Residential,N,"2,879","239,211",83
94574,3,2023,Gas- Residential,N,"2,877","227,622",79
94576,1,2023,Gas- Residential,N,110,"9,016",82
94576,2,2023,Gas- Residential,N,109,"8,218",75
94576,3,2023,Gas- Residential,N,110,"8,312",76
94577,1,2023,Gas- Residential,N,"14,266","903,461",63
94577,2,2023,Gas- Residential,N,"14,264","862,470",60
94577,3,2023,Gas- Residential,N,"14,272","815,698",57
94578,1,2023,Gas- Residential,N,"10,611","599,995",57
94578,2,2023,Gas- Residential,N,"10,606","567,305",53
94578,3,2023,Gas- Residential,N,"10,622","559,298",53
94579,1,2023,Gas- Residential,N,"6,066","404,554",67
94579,2,2023,Gas- Residential,N,"6,073","389,035",64
94579,3,2023,Gas- Residential,N,"6,069","356,431",59
94580,1,2023,Gas- Residential,N,"8,374","509,204",61
94580,2,2023,Gas- Residential,N,"8,377","500,704",60
94580,3,2023,Gas- Residential,N,"8,379","453,399",54
94582,1,2023,Gas- Residential,N,"14,648","1,097,238",75
94582,2,2023,Gas- Residential,N,"14,658","1,055,825",72
94582,3,2023,Gas- Residential,N,"14,671","961,754",66
94583,1,2023,Gas- Residential,N,"13,410","1,070,071",80
94583,2,2023,Gas- Residential,N,"13,418","1,044,360",78
94583,3,2023,Gas- Residential,N,"13,415","939,209",70
94585,1,2023,Gas- Residential,N,"8,877","641,595",72
94585,2,2023,Gas- Residential,N,"8,881","587,489",66
94585,3,2023,Gas- Residential,N,"8,884","541,541",61
94586,1,2023,Gas- Residential,N,247,"23,213",94
94586,2,2023,Gas- Residential,N,247,"23,099",94
94586,3,2023,Gas- Residential,N,248,"20,650",83
94587,1,2023,Gas- Residential,N,"18,565","1,184,793",64
94587,2,2023,Gas- Residential,N,"18,568","1,142,842",62
94587,3,2023,Gas- Residential,N,"18,578","1,041,491",56
94588,1,2023,Gas- Residential,N,"10,120","822,285",81
94588,2,2023,Gas- Residential,N,"10,114","797,560",79
94588,3,2023,Gas- Residential,N,"10,102","708,857",70
94589,1,2023,Gas- Residential,N,"8,743","599,656",69
94589,2,2023,Gas- Residential,N,"8,744","559,232",64
94589,3,2023,Gas- Residential,N,"8,738","537,931",62
94590,1,2023,Gas- Residential,N,"12,927","760,339",59
94590,2,2023,Gas- Residential,N,"12,918","695,795",54
94590,3,2023,Gas- Residential,N,"12,928","684,056",53
94591,1,2023,Gas- Residential,N,"18,241","1,285,168",70
94591,2,2023,Gas- Residential,N,"18,251","1,164,718",64
94591,3,2023,Gas- Residential,N,"18,234","1,105,993",61
94595,1,2023,Gas- Residential,N,"6,935","502,056",72
94595,2,2023,Gas- Residential,N,"6,939","484,659",70
94595,3,2023,Gas- Residential,N,"6,946","434,619",63
94596,1,2023,Gas- Residential,N,"6,465","613,799",95
94596,2,2023,Gas- Residential,N,"6,451","600,431",93
94596,3,2023,Gas- Residential,N,"6,444","571,141",89
94597,1,2023,Gas- Residential,N,"8,287","559,452",68
94597,2,2023,Gas- Residential,N,"8,294","527,802",64
94597,3,2023,Gas- Residential,N,"8,287","479,616",58
94598,1,2023,Gas- Residential,N,"9,503","951,033",100
94598,2,2023,Gas- Residential,N,"9,500","903,577",95
94598,3,2023,Gas- Residential,N,"9,502","796,413",84
94599,1,2023,Gas- Residential,N,942,"72,186",77
94599,2,2023,Gas- Residential,N,940,"70,464",75
94599,3,2023,Gas- Residential,N,938,"66,792",71
94601,1,2023,Gas- Residential,N,"13,214","631,190",48
94601,2,2023,Gas- Residential,N,"13,198","577,245",44
94601,3,2023,Gas- Residential,N,"13,171","579,879",44
94602,1,2023,Gas- Residential,N,"10,896","695,566",64
94602,2,2023,Gas- Residential,N,"10,896","651,564",60
94602,3,2023,Gas- Residential,N,"10,894","650,792",60
94603,1,2023,Gas- Residential,N,"9,440","489,695",52
94603,2,2023,Gas- Residential,N,"9,434","464,187",49
94603,3,2023,Gas- Residential,N,"9,440","458,295",49
94605,1,2023,Gas- Residential,N,"15,072","1,015,181",67
94605,2,2023,Gas- Residential,N,"15,061","938,323",62
94605,3,2023,Gas- Residential,N,"15,074","928,085",62
94606,1,2023,Gas- Residential,N,"11,661","573,732",49
94606,2,2023,Gas- Residential,N,"11,655","520,888",45
94606,3,2023,Gas- Residential,N,"11,635","530,286",46
94607,1,2023,Gas- Residential,N,"5,896","345,923",59
94607,2,2023,Gas- Residential,N,"5,899","332,127",56
94607,3,2023,Gas- Residential,N,"5,903","335,514",57
94608,1,2023,Gas- Residential,N,"9,054","485,232",54
94608,2,2023,Gas- Residential,N,"9,060","472,142",52
94608,3,2023,Gas- Residential,N,"9,062","464,767",51
94609,1,2023,Gas- Residential,N,"8,242","445,217",54
94609,2,2023,Gas- Residential,N,"8,231","405,378",49
94609,3,2023,Gas- Residential,N,"8,205","386,419",47
94610,1,2023,Gas- Residential,N,"10,002","730,042",73
94610,2,2023,Gas- Residential,N,"9,993","699,505",70
94610,3,2023,Gas- Residential,N,"9,978","688,898",69
94611,1,2023,Gas- Residential,N,"13,805","1,276,461",92
94611,2,2023,Gas- Residential,N,"13,794","1,197,618",87
94611,3,2023,Gas- Residential,N,"13,793","1,216,179",88
94612,1,2023,Gas- Residential,N,"2,314","223,645",97
94612,2,2023,Gas- Residential,N,"2,318","213,044",92
94612,3,2023,Gas- Residential,N,"2,326","218,074",94
94613,1,2023,Gas- Residential,Y,0,0,
94613,2,2023,Gas- Residential,Y,0,0,
94613,3,2023,Gas- Residential,Y,0,0,
94618,1,2023,Gas- Residential,N,"6,943","512,349",74
94618,2,2023,Gas- Residential,N,"6,947","493,412",71
94618,3,2023,Gas- Residential,N,"6,938","490,322",71
94619,1,2023,Gas- Residential,Y,"8,908","604,872",68
94619,2,2023,Gas- Residential,Y,"8,909","555,526",62
94619,3,2023,Gas- Residential,Y,"8,907","554,727",62
94621,1,2023,Gas- Residential,N,"7,961","405,866",51
94621,2,2023,Gas- Residential,N,"7,969","383,735",48
94621,3,2023,Gas- Residential,N,"7,968","383,250",48
94702,1,2023,Gas- Residential,N,"6,635","345,100",52
94702,2,2023,Gas- Residential,N,"6,630","334,875",51
94702,3,2023,Gas- Residential,N,"6,621","322,773",49
94703,1,2023,Gas- Residential,N,"7,735","395,389",51
94703,2,2023,Gas- Residential,N,"7,737","384,677",50
94703,3,2023,Gas- Residential,N,"7,727","373,229",48
94704,1,2023,Gas- Residential,Y,"4,836","276,931",57
94704,2,2023,Gas- Residential,Y,"4,834","286,162",59
94704,3,2023,Gas- Residential,Y,"4,828","287,698",60
94705,1,2023,Gas- Residential,N,"5,075","405,079",80
94705,2,2023,Gas- Residential,N,"5,067","395,014",78
94705,3,2023,Gas- Residential,N,"5,071","399,247",79
94706,1,2023,Gas- Residential,N,"5,935","354,975",60
94706,2,2023,Gas- Residential,N,"5,930","335,469",57
94706,3,2023,Gas- Residential,N,"5,928","324,657",55
94707,1,2023,Gas- Residential,N,"4,920","436,230",89
94707,2,2023,Gas- Residential,N,"4,919","411,664",84
94707,3,2023,Gas- Residential,N,"4,924","411,667",84
94708,1,2023,Gas- Residential,N,"4,566","443,269",97
94708,2,2023,Gas- Residential,N,"4,563","402,254",88
94708,3,2023,Gas- Residential,N,"4,562","427,083",94
94709,1,2023,Gas- Residential,N,"3,911","222,226",57
94709,2,2023,Gas- Residential,N,"3,905","219,136",56
94709,3,2023,Gas- Residential,N,"3,895","227,337",58
94710,1,2023,Gas- Residential,N,"2,652","124,069",47
94710,2,2023,Gas- Residential,N,"2,649","119,719",45
94710,3,2023,Gas- Residential,N,"2,642","117,161",44
94720,1,2023,Gas- Residential,Y,0,0,
94720,2,2023,Gas- Residential,Y,0,0,
94720,3,2023,Gas- Residential,Y,0,0,
94801,1,2023,Gas- Residential,N,"8,789","428,347",49
94801,2,2023,Gas- Residential,N,"8,781","395,763",45
94801,3,2023,Gas- Residential,N,"8,776","404,774",46
94803,1,2023,Gas- Residential,N,"9,148","635,396",69
94803,2,2023,Gas- Residential,N,"9,133","597,833",65
94803,3,2023,Gas- Residential,N,"9,127","574,002",63
94804,1,2023,Gas- Residential,N,"13,862","734,763",53
94804,2,2023,Gas- Residential,N,"13,870","682,316",49
94804,3,2023,Gas- Residential,N,"13,867","687,817",50
94805,1,2023,Gas- Residential,N,"4,995","307,275",62
94805,2,2023,Gas- Residential,N,"4,995","286,484",57
94805,3,2023,Gas- Residential,N,"5,003","282,905",57
94806,1,2023,Gas- Residential,N,"18,466","970,704",53
94806,2,2023,Gas- Residential,N,"18,450","904,131",49
94806,3,2023,Gas- Residential,N,"18,422","912,746",50
94901,1,2023,Gas- Residential,N,"12,384","1,013,300",82
94901,2,2023,Gas- Residential,N,"12,358","947,313",77
94901,3,2023,Gas- Residential,N,"12,369","944,495",76
94903,1,2023,Gas- Residential,N,"9,971","898,899",90
94903,2,2023,Gas- Residential,N,"9,974","835,239",84
94903,3,2023,Gas- Residential,N,"9,973","821,067",82
94904,1,2023,Gas- Residential,N,"3,656","387,743",106
94904,2,2023,Gas- Residential,N,"3,649","357,733",98
94904,3,2023,Gas- Residential,N,"3,650","357,175",98
94920,1,2023,Gas- Residential,N,"4,948","565,085",114
94920,2,2023,Gas- Residential,N,"4,949","502,338",102
94920,3,2023,Gas- Residential,N,"4,948","515,112",104
94925,1,2023,Gas- Residential,N,"3,729","310,318",83
94925,2,2023,Gas- Residential,N,"3,732","288,082",77
94925,3,2023,Gas- Residential,N,"3,727","278,946",75
94928,1,2023,Gas- Residential,N,"14,314","946,864",66
94928,2,2023,Gas- Residential,N,"14,339","931,368",65
94928,3,2023,Gas- Residential,N,"14,370","870,327",61
94930,1,2023,Gas- Residential,N,706,"65,553",93
94930,2,2023,Gas- Residential,N,720,"66,488",92
94930,3,2023,Gas- Residential,N,730,"62,208",85
94931,1,2023,Gas- Residential,N,"3,191","206,335",65
94931,2,2023,Gas- Residential,N,"3,196","202,948",64
94931,3,2023,Gas- Residential,N,"3,197","187,696",59
94939,1,2023,Gas- Residential,Y,"3,741","304,845",81
94939,2,2023,Gas- Residential,Y,"3,737","285,897",77
94939,3,2023,Gas- Residential,Y,"3,737","282,049",75
94940,1,2023,Gas- Residential,Y,0,0,
94940,2,2023,Gas- Residential,Y,0,0,
94940,3,2023,Gas- Residential,Y,0,0,
94941,1,2023,Gas- Residential,N,"10,930","1,027,251",94
94941,2,2023,Gas- Residential,N,"10,934","967,171",88
94941,3,2023,Gas- Residential,N,"10,925","970,216",89
94945,1,2023,Gas- Residential,N,"6,366","529,034",83
94945,2,2023,Gas- Residential,N,"6,358","488,144",77
94945,3,2023,Gas- Residential,N,"6,364","471,665",74
94947,1,2023,Gas- Residential,N,"8,384","722,759",86
